component_id,name,kind,project,backend,mapped_public_sources,covered,n_sources,category,mapped_to_source,note
origenemcp.tool.get_disease_synonyms_by_name,get_disease_synonyms_by_name,tool,OrigeneMCP,mcp,openfda;opentargets,True,2,ROUTABLE - equivalent live public source available,True,
origenemcp.tool.get_disease_therapeutic_areas_by_efoid,get_disease_therapeutic_areas_by_efoId,tool,OrigeneMCP,mcp,opentargets,True,1,ROUTABLE - equivalent live public source available,True,
origenemcp.tool.get_disease_therapeutic_areas_by_name,get_disease_therapeutic_areas_by_name,tool,OrigeneMCP,mcp,openfda;opentargets,True,2,ROUTABLE - equivalent live public source available,True,
origenemcp.tool.get_disposal_info_by_drug_name,get_disposal_info_by_drug_name,tool,OrigeneMCP,mcp,openfda,True,1,ROUTABLE - equivalent live public source available,True,
origenemcp.tool.get_do_not_use_info_by_drug_name,get_do_not_use_info_by_drug_name,tool,OrigeneMCP,mcp,openfda,True,1,ROUTABLE - equivalent live public source available,True,
origenemcp.tool.get_document,get_document,tool,OrigeneMCP,mcp,chembl,True,1,ROUTABLE - equivalent live public source available,True,
origenemcp.tool.get_document_by_id,get_document_by_id,tool,OrigeneMCP,mcp,chembl,True,1,ROUTABLE - equivalent live public source available,True,
origenemcp.tool.get_document_by_ids,get_document_by_ids,tool,OrigeneMCP,mcp,chembl,True,1,ROUTABLE - equivalent live public source available,True,
origenemcp.tool.get_document_id_by_drug_name,get_document_id_by_drug_name,tool,OrigeneMCP,mcp,openfda,True,1,ROUTABLE - equivalent live public source available,True,
origenemcp.tool.get_document_similarity,get_document_similarity,tool,OrigeneMCP,mcp,chembl,True,1,ROUTABLE - equivalent live public source available,True,
origenemcp.tool.get_document_similarity_by_id,get_document_similarity_by_id,tool,OrigeneMCP,mcp,chembl,True,1,ROUTABLE - equivalent live public source available,True,
origenemcp.tool.get_document_similarity_by_ids,get_document_similarity_by_ids,tool,OrigeneMCP,mcp,chembl,True,1,ROUTABLE - equivalent live public source available,True,
origenemcp.tool.get_dosage_and_storage_information_by_drug_name,get_dosage_and_storage_information_by_drug_name,tool,OrigeneMCP,mcp,openfda,True,1,ROUTABLE - equivalent live public source available,True,
origenemcp.tool.get_dosage_forms_and_strengths_by_drug_name,get_dosage_forms_and_strengths_by_drug_name,tool,OrigeneMCP,mcp,openfda,True,1,ROUTABLE - equivalent live public source available,True,
origenemcp.tool.get_drug,get_drug,tool,OrigeneMCP,mcp,chembl,True,1,ROUTABLE - equivalent live public source available,True,
origenemcp.tool.get_drug_adverse_events_by_chemblid,get_drug_adverse_events_by_chemblId,tool,OrigeneMCP,mcp,chembl;openfda;opentargets,True,3,ROUTABLE - equivalent live public source available,True,
origenemcp.tool.get_drug_approval_status_by_chemblid,get_drug_approval_status_by_chemblId,tool,OrigeneMCP,mcp,chembl;opentargets,True,2,ROUTABLE - equivalent live public source available,True,
origenemcp.tool.get_drug_chembl_id_by_name,get_drug_chembl_id_by_name,tool,OrigeneMCP,mcp,chembl;openfda;opentargets,True,3,ROUTABLE - equivalent live public source available,True,
origenemcp.tool.get_drug_generic_name,get_drug_generic_name,tool,OrigeneMCP,mcp,openfda,True,1,ROUTABLE - equivalent live public source available,True,
origenemcp.tool.get_drug_id_description_by_name,get_drug_id_description_by_name,tool,OrigeneMCP,mcp,chembl;opentargets,True,2,ROUTABLE - equivalent live public source available,True,
origenemcp.tool.get_drug_indication_by_id,get_drug_indication_by_id,tool,OrigeneMCP,mcp,chembl,True,1,ROUTABLE - equivalent live public source available,True,
origenemcp.tool.get_drug_indication_by_ids,get_drug_indication_by_ids,tool,OrigeneMCP,mcp,chembl,True,1,ROUTABLE - equivalent live public source available,True,
origenemcp.tool.get_drug_mechanisms_of_action_by_chemblid,get_drug_mechanisms_of_action_by_chemblId,tool,OrigeneMCP,mcp,ensembl;chembl;opentargets,True,3,ROUTABLE - equivalent live public source available,True,
origenemcp.tool.get_drug_mechanisms_of_action_by_name,get_drug_mechanisms_of_action_by_name,tool,OrigeneMCP,mcp,openfda;opentargets,True,2,ROUTABLE - equivalent live public source available,True,
origenemcp.tool.get_drug_name_by_adverse_reaction,get_drug_name_by_adverse_reaction,tool,OrigeneMCP,mcp,openfda,True,1,ROUTABLE - equivalent live public source available,True,
origenemcp.tool.get_drug_name_by_application_number_nui_identifier_spl_document_id_spl_set_id,get_drug_name_by_application_number_NUI_identifier_SPL_document_ID_SPL_set_ID,tool,OrigeneMCP,mcp,openfda,True,1,ROUTABLE - equivalent live public source available,True,
origenemcp.tool.get_drug_name_by_dependence_info,get_drug_name_by_dependence_info,tool,OrigeneMCP,mcp,openfda,True,1,ROUTABLE - equivalent live public source available,True,
origenemcp.tool.get_drug_name_by_dosage_info,get_drug_name_by_dosage_info,tool,OrigeneMCP,mcp,openfda,True,1,ROUTABLE - equivalent live public source available,True,
origenemcp.tool.get_drug_name_by_labor_and_delivery_info,get_drug_name_by_labor_and_delivery_info,tool,OrigeneMCP,mcp,openfda,True,1,ROUTABLE - equivalent live public source available,True,
origenemcp.tool.get_drug_name_by_microbiology,get_drug_name_by_microbiology,tool,OrigeneMCP,mcp,openfda,True,1,ROUTABLE - equivalent live public source available,True,
origenemcp.tool.get_drug_name_by_pharmacodynamics,get_drug_name_by_pharmacodynamics,tool,OrigeneMCP,mcp,openfda,True,1,ROUTABLE - equivalent live public source available,True,
origenemcp.tool.get_drug_name_by_pregnancy_or_breastfeeding_info,get_drug_name_by_pregnancy_or_breastfeeding_info,tool,OrigeneMCP,mcp,openfda,True,1,ROUTABLE - equivalent live public source available,True,
origenemcp.tool.get_drug_name_by_set_id,get_drug_name_by_set_id,tool,OrigeneMCP,mcp,openfda,True,1,ROUTABLE - equivalent live public source available,True,
origenemcp.tool.get_drug_name_by_storage_and_handling_info,get_drug_name_by_storage_and_handling_info,tool,OrigeneMCP,mcp,openfda,True,1,ROUTABLE - equivalent live public source available,True,
origenemcp.tool.get_drug_name_by_warnings,get_drug_name_by_warnings,tool,OrigeneMCP,mcp,openfda;opentargets,True,2,ROUTABLE - equivalent live public source available,True,
origenemcp.tool.get_drug_names_by_abuse_info,get_drug_names_by_abuse_info,tool,OrigeneMCP,mcp,openfda,True,1,ROUTABLE - equivalent live public source available,True,
origenemcp.tool.get_drug_names_by_accessories,get_drug_names_by_accessories,tool,OrigeneMCP,mcp,openfda,True,1,ROUTABLE - equivalent live public source available,True,
origenemcp.tool.get_drug_names_by_active_ingredient,get_drug_names_by_active_ingredient,tool,OrigeneMCP,mcp,openfda,True,1,ROUTABLE - equivalent live public source available,True,
origenemcp.tool.get_drug_names_by_alarm,get_drug_names_by_alarm,tool,OrigeneMCP,mcp,openfda,True,1,ROUTABLE - equivalent live public source available,True,
origenemcp.tool.get_drug_names_by_animal_pharmacology_info,get_drug_names_by_animal_pharmacology_info,tool,OrigeneMCP,mcp,openfda,True,1,ROUTABLE - equivalent live public source available,True,
origenemcp.tool.get_drug_names_by_application_number_manufacturer_name_ndc_number,get_drug_names_by_application_number_manufacturer_name_NDC_number,tool,OrigeneMCP,mcp,openfda,True,1,ROUTABLE - equivalent live public source available,True,
origenemcp.tool.get_drug_names_by_assembly_installation_info,get_drug_names_by_assembly_installation_info,tool,OrigeneMCP,mcp,openfda,True,1,ROUTABLE - equivalent live public source available,True,
origenemcp.tool.get_drug_names_by_boxed_warning,get_drug_names_by_boxed_warning,tool,OrigeneMCP,mcp,openfda,True,1,ROUTABLE - equivalent live public source available,True,
origenemcp.tool.get_drug_names_by_carcinogenic_mutagenic_fertility_impairment_info,get_drug_names_by_carcinogenic_mutagenic_fertility_impairment_info,tool,OrigeneMCP,mcp,openfda,True,1,ROUTABLE - equivalent live public source available,True,
origenemcp.tool.get_drug_names_by_child_safety_info,get_drug_names_by_child_safety_info,tool,OrigeneMCP,mcp,openfda,True,1,ROUTABLE - equivalent live public source available,True,
origenemcp.tool.get_drug_names_by_clinical_pharmacology,get_drug_names_by_clinical_pharmacology,tool,OrigeneMCP,mcp,openfda,True,1,ROUTABLE - equivalent live public source available,True,
origenemcp.tool.get_drug_names_by_clinical_studies,get_drug_names_by_clinical_studies,tool,OrigeneMCP,mcp,openfda,True,1,ROUTABLE - equivalent live public source available,True,
origenemcp.tool.get_drug_names_by_contraindications,get_drug_names_by_contraindications,tool,OrigeneMCP,mcp,openfda,True,1,ROUTABLE - equivalent live public source available,True,
origenemcp.tool.get_drug_names_by_controlled_substance_dea_schedule,get_drug_names_by_controlled_substance_DEA_schedule,tool,OrigeneMCP,mcp,openfda,True,1,ROUTABLE - equivalent live public source available,True,
origenemcp.tool.get_drug_names_by_dear_health_care_provider_letter_info,get_drug_names_by_dear_health_care_provider_letter_info,tool,OrigeneMCP,mcp,openfda,True,1,ROUTABLE - equivalent live public source available,True,
origenemcp.tool.get_drug_names_by_disposal_info,get_drug_names_by_disposal_info,tool,OrigeneMCP,mcp,openfda,True,1,ROUTABLE - equivalent live public source available,True,
origenemcp.tool.get_drug_names_by_dosage_forms_and_strengths_info,get_drug_names_by_dosage_forms_and_strengths_info,tool,OrigeneMCP,mcp,openfda,True,1,ROUTABLE - equivalent live public source available,True,
origenemcp.tool.get_drug_names_by_drug_interactions,get_drug_names_by_drug_interactions,tool,OrigeneMCP,mcp,openfda,True,1,ROUTABLE - equivalent live public source available,True,
origenemcp.tool.get_drug_names_by_effective_time,get_drug_names_by_effective_time,tool,OrigeneMCP,mcp,openfda,True,1,ROUTABLE - equivalent live public source available,True,
origenemcp.tool.get_drug_names_by_food_safety_warnings,get_drug_names_by_food_safety_warnings,tool,OrigeneMCP,mcp,openfda,True,1,ROUTABLE - equivalent live public source available,True,
origenemcp.tool.get_drug_names_by_health_claim,get_drug_names_by_health_claim,tool,OrigeneMCP,mcp,openfda,True,1,ROUTABLE - equivalent live public source available,True,
origenemcp.tool.get_drug_names_by_indication,get_drug_names_by_indication,tool,OrigeneMCP,mcp,openfda,True,1,ROUTABLE - equivalent live public source available,True,
origenemcp.tool.get_drug_names_by_info_for_nursing_mothers,get_drug_names_by_info_for_nursing_mothers,tool,OrigeneMCP,mcp,openfda,True,1,ROUTABLE - equivalent live public source available,True,
origenemcp.tool.get_drug_names_by_info_on_consulting_doctor_pharmacist_for_drug_interactions,get_drug_names_by_info_on_consulting_doctor_pharmacist_for_drug_interactions,tool,OrigeneMCP,mcp,openfda,True,1,ROUTABLE - equivalent live public source available,True,
origenemcp.tool.get_drug_names_by_information_for_owners_or_caregivers,get_drug_names_by_information_for_owners_or_caregivers,tool,OrigeneMCP,mcp,openfda,True,1,ROUTABLE - equivalent live public source available,True,
origenemcp.tool.get_drug_names_by_ingredient,get_drug_names_by_ingredient,tool,OrigeneMCP,mcp,openfda,True,1,ROUTABLE - equivalent live public source available,True,
origenemcp.tool.get_drug_names_by_instructions_for_use,get_drug_names_by_instructions_for_use,tool,OrigeneMCP,mcp,openfda,True,1,ROUTABLE - equivalent live public source available,True,
origenemcp.tool.get_drug_names_by_lab_test_interference,get_drug_names_by_lab_test_interference,tool,OrigeneMCP,mcp,openfda,True,1,ROUTABLE - equivalent live public source available,True,
origenemcp.tool.get_drug_names_by_lab_tests,get_drug_names_by_lab_tests,tool,OrigeneMCP,mcp,openfda,True,1,ROUTABLE - equivalent live public source available,True,
origenemcp.tool.get_drug_names_by_mechanism_of_action,get_drug_names_by_mechanism_of_action,tool,OrigeneMCP,mcp,openfda,True,1,ROUTABLE - equivalent live public source available,True,
origenemcp.tool.get_drug_names_by_nonclinical_toxicology_info,get_drug_names_by_nonclinical_toxicology_info,tool,OrigeneMCP,mcp,openfda,True,1,ROUTABLE - equivalent live public source available,True,
origenemcp.tool.get_drug_names_by_nonteratogenic_effects,get_drug_names_by_nonteratogenic_effects,tool,OrigeneMCP,mcp,openfda,True,1,ROUTABLE - equivalent live public source available,True,
origenemcp.tool.get_drug_names_by_overdosage_info,get_drug_names_by_overdosage_info,tool,OrigeneMCP,mcp,openfda,True,1,ROUTABLE - equivalent live public source available,True,
origenemcp.tool.get_drug_names_by_pediatric_use,get_drug_names_by_pediatric_use,tool,OrigeneMCP,mcp,openfda,True,1,ROUTABLE - equivalent live public source available,True,
origenemcp.tool.get_drug_names_by_pregnancy_effects_info,get_drug_names_by_pregnancy_effects_info,tool,OrigeneMCP,mcp,openfda,True,1,ROUTABLE - equivalent live public source available,True,
origenemcp.tool.get_drug_names_by_residue_warning,get_drug_names_by_residue_warning,tool,OrigeneMCP,mcp,openfda,True,1,ROUTABLE - equivalent live public source available,True,
origenemcp.tool.get_drug_names_by_risk,get_drug_names_by_risk,tool,OrigeneMCP,mcp,openfda,True,1,ROUTABLE - equivalent live public source available,True,
origenemcp.tool.get_drug_names_by_route,get_drug_names_by_route,tool,OrigeneMCP,mcp,openfda,True,1,ROUTABLE - equivalent live public source available,True,
origenemcp.tool.get_drug_names_by_safe_handling_warning,get_drug_names_by_safe_handling_warning,tool,OrigeneMCP,mcp,openfda,True,1,ROUTABLE - equivalent live public source available,True,
origenemcp.tool.get_drug_names_by_safety_summary,get_drug_names_by_safety_summary,tool,OrigeneMCP,mcp,openfda,True,1,ROUTABLE - equivalent live public source available,True,
origenemcp.tool.get_drug_names_by_spl_indexing_data_elements,get_drug_names_by_spl_indexing_data_elements,tool,OrigeneMCP,mcp,openfda,True,1,ROUTABLE - equivalent live public source available,True,
origenemcp.tool.get_drug_names_by_teratogenic_effects,get_drug_names_by_teratogenic_effects,tool,OrigeneMCP,mcp,openfda,True,1,ROUTABLE - equivalent live public source available,True,
origenemcp.tool.get_drug_names_by_warnings_and_cautions,get_drug_names_by_warnings_and_cautions,tool,OrigeneMCP,mcp,openfda,True,1,ROUTABLE - equivalent live public source available,True,
origenemcp.tool.get_drug_synonyms_by_chemblid,get_drug_synonyms_by_chemblId,tool,OrigeneMCP,mcp,chembl;opentargets,True,2,ROUTABLE - equivalent live public source available,True,
origenemcp.tool.get_drug_trade_names_by_chemblid,get_drug_trade_names_by_chemblId,tool,OrigeneMCP,mcp,chembl;opentargets,True,2,ROUTABLE - equivalent live public source available,True,
origenemcp.tool.get_drug_warning_id,get_drug_warning_id,tool,OrigeneMCP,mcp,chembl,True,1,ROUTABLE - equivalent live public source available,True,
origenemcp.tool.get_drug_warning_ids,get_drug_warning_ids,tool,OrigeneMCP,mcp,chembl,True,1,ROUTABLE - equivalent live public source available,True,
origenemcp.tool.get_drug_warnings_by_chemblid,get_drug_warnings_by_chemblId,tool,OrigeneMCP,mcp,chembl;opentargets,True,2,ROUTABLE - equivalent live public source available,True,
origenemcp.tool.get_drug_withdrawn_blackbox_status_by_chemblid,get_drug_withdrawn_blackbox_status_by_chemblId,tool,OrigeneMCP,mcp,chembl;opentargets,True,2,ROUTABLE - equivalent live public source available,True,
origenemcp.tool.get_effective_time_by_drug_name,get_effective_time_by_drug_name,tool,OrigeneMCP,mcp,openfda,True,1,ROUTABLE - equivalent live public source available,True,
origenemcp.tool.get_enums,get_enums,tool,OrigeneMCP,mcp,clinicaltrials,True,1,ROUTABLE - equivalent live public source available,True,
origenemcp.tool.get_environmental_warning_by_drug_name,get_environmental_warning_by_drug_name,tool,OrigeneMCP,mcp,openfda,True,1,ROUTABLE - equivalent live public source available,True,
genomas.tool.get_feature_data,get_feature_data,tool,GenoMAS,python,,False,0,MISSING_UPSTREAM - upstream package not installed,False,
origenemcp.tool.get_field_size_stats,get_field_size_stats,tool,OrigeneMCP,mcp,clinicaltrials,True,1,ROUTABLE - equivalent live public source available,True,
origenemcp.tool.get_field_value_stats,get_field_value_stats,tool,OrigeneMCP,mcp,clinicaltrials,True,1,ROUTABLE - equivalent live public source available,True,
origenemcp.tool.get_ga4gh_beacon,get_ga4gh_beacon,tool,OrigeneMCP,mcp,ensembl,True,1,ROUTABLE - equivalent live public source available,True,
origenemcp.tool.get_ga4gh_callsets,get_ga4gh_callsets,tool,OrigeneMCP,mcp,ensembl,True,1,ROUTABLE - equivalent live public source available,True,
origenemcp.tool.get_ga4gh_datasets,get_ga4gh_datasets,tool,OrigeneMCP,mcp,ensembl,True,1,ROUTABLE - equivalent live public source available,True,
origenemcp.tool.get_ga4gh_features,get_ga4gh_features,tool,OrigeneMCP,mcp,ensembl,True,1,ROUTABLE - equivalent live public source available,True,
origenemcp.tool.get_ga4gh_featuresets,get_ga4gh_featuresets,tool,OrigeneMCP,mcp,ensembl,True,1,ROUTABLE - equivalent live public source available,True,
origenemcp.tool.get_ga4gh_references,get_ga4gh_references,tool,OrigeneMCP,mcp,ensembl,True,1,ROUTABLE - equivalent live public source available,True,
origenemcp.tool.get_ga4gh_variantannotationsets,get_ga4gh_variantannotationsets,tool,OrigeneMCP,mcp,ensembl,True,1,ROUTABLE - equivalent live public source available,True,
origenemcp.tool.get_ga4gh_variants,get_ga4gh_variants,tool,OrigeneMCP,mcp,ensembl,True,1,ROUTABLE - equivalent live public source available,True,
origenemcp.tool.get_ga4gh_variantsets,get_ga4gh_variantsets,tool,OrigeneMCP,mcp,ensembl,True,1,ROUTABLE - equivalent live public source available,True,
genomas.tool.get_gene_annotation,get_gene_annotation,tool,GenoMAS,python,,False,0,MISSING_UPSTREAM - upstream package not installed,False,
origenemcp.tool.get_gene_by_accession,get_gene_by_accession,tool,OrigeneMCP,mcp,ncbi_eutils,True,1,ROUTABLE - equivalent live public source available,True,
origenemcp.tool.get_gene_by_accession_dataset_report,get_gene_by_accession_dataset_report,tool,OrigeneMCP,mcp,ncbi_eutils,True,1,ROUTABLE - equivalent live public source available,True,
origenemcp.tool.get_gene_by_accession_product_report,get_gene_by_accession_product_report,tool,OrigeneMCP,mcp,ncbi_eutils,True,1,ROUTABLE - equivalent live public source available,True,
origenemcp.tool.get_gene_by_ids,get_gene_by_ids,tool,OrigeneMCP,mcp,ncbi_eutils,True,1,ROUTABLE - equivalent live public source available,True,
origenemcp.tool.get_gene_by_symbol_dataset_report,get_gene_by_symbol_dataset_report,tool,OrigeneMCP,mcp,ncbi_eutils,True,1,ROUTABLE - equivalent live public source available,True,
origenemcp.tool.get_gene_by_symbol_product_report,get_gene_by_symbol_product_report,tool,OrigeneMCP,mcp,ncbi_eutils,True,1,ROUTABLE - equivalent live public source available,True,
origenemcp.tool.get_gene_by_taxon,get_gene_by_taxon,tool,OrigeneMCP,mcp,ncbi_eutils,True,1,ROUTABLE - equivalent live public source available,True,
origenemcp.tool.get_gene_by_taxon_dataset_report,get_gene_by_taxon_dataset_report,tool,OrigeneMCP,mcp,ncbi_eutils,True,1,ROUTABLE - equivalent live public source available,True,
origenemcp.tool.get_gene_by_taxon_product_report,get_gene_by_taxon_product_report,tool,OrigeneMCP,mcp,ncbi_eutils,True,1,ROUTABLE - equivalent live public source available,True,
origenemcp.tool.get_gene_counts_by_taxon,get_gene_counts_by_taxon,tool,OrigeneMCP,mcp,ncbi_eutils,True,1,ROUTABLE - equivalent live public source available,True,
origenemcp.tool.get_gene_dataset_report_by_id,get_gene_dataset_report_by_id,tool,OrigeneMCP,mcp,ncbi_eutils,True,1,ROUTABLE - equivalent live public source available,True,
origenemcp.tool.get_gene_dataset_report_by_locus_tag,get_gene_dataset_report_by_locus_tag,tool,OrigeneMCP,mcp,ncbi_eutils,True,1,ROUTABLE - equivalent live public source available,True,
origenemcp.tool.get_gene_download_summary_by_id,get_gene_download_summary_by_id,tool,OrigeneMCP,mcp,ncbi_eutils,True,1,ROUTABLE - equivalent live public source available,True,
origenemcp.tool.get_gene_links_by_id,get_gene_links_by_id,tool,OrigeneMCP,mcp,ncbi_eutils,True,1,ROUTABLE - equivalent live public source available,True,
genomas.tool.get_gene_mapping,get_gene_mapping,tool,GenoMAS,python,,False,0,MISSING_UPSTREAM - upstream package not installed,False,
origenemcp.tool.get_gene_ontology_terms_by_goid,get_gene_ontology_terms_by_goID,tool,OrigeneMCP,mcp,opentargets,True,1,ROUTABLE - equivalent live public source available,True,
origenemcp.tool.get_gene_orthologs,get_gene_orthologs,tool,OrigeneMCP,mcp,ncbi_eutils,True,1,ROUTABLE - equivalent live public source available,True,
origenemcp.tool.get_gene_product_report_by_id,get_gene_product_report_by_id,tool,OrigeneMCP,mcp,ncbi_eutils,True,1,ROUTABLE - equivalent live public source available,True,
origenemcp.tool.get_gene_product_report_by_locus_tag,get_gene_product_report_by_locus_tag,tool,OrigeneMCP,mcp,ncbi_eutils,True,1,ROUTABLE - equivalent live public source available,True,
genomas.tool.get_gene_regressors,get_gene_regressors,tool,GenoMAS,python,,False,0,MISSING_DEPS - third-party imports absent,False,
origenemcp.tool.get_gene_specific_expression_in_cancer_type,get_gene_specific_expression_in_cancer_type,tool,OrigeneMCP,mcp,,False,0,NEEDS_DISPATCHER - MCP client not bound,False,
origenemcp.tool.get_gene_summary_by_geneid,get_gene_summary_by_geneid,tool,OrigeneMCP,mcp,pubchem,True,1,ROUTABLE - equivalent live public source available,True,
origenemcp.tool.get_general_info_by_compound_name,get_general_info_by_compound_name,tool,OrigeneMCP,mcp,pubchem,True,1,ROUTABLE - equivalent live public source available,True,
origenemcp.tool.get_general_info_by_disease_name,get_general_info_by_disease_name,tool,OrigeneMCP,mcp,openfda;opentargets,True,2,ROUTABLE - equivalent live public source available,True,
origenemcp.tool.get_general_info_by_protein_or_gene_name,get_general_info_by_protein_or_gene_name,tool,OrigeneMCP,mcp,uniprot,True,1,ROUTABLE - equivalent live public source available,True,
biomni.tool.get_genes_near_ccre,get_genes_near_ccre,tool,Biomni,python,clinicaltrials,True,1,ROUTABLE - equivalent live public source available,True,
genomas.tool.get_genetic_data,get_genetic_data,tool,GenoMAS,python,,False,0,MISSING_UPSTREAM - upstream package not installed,False,
origenemcp.tool.get_genetree_id,get_genetree_id,tool,OrigeneMCP,mcp,ensembl,True,1,ROUTABLE - equivalent live public source available,True,
origenemcp.tool.get_genetree_member_id,get_genetree_member_id,tool,OrigeneMCP,mcp,ensembl,True,1,ROUTABLE - equivalent live public source available,True,
origenemcp.tool.get_genetree_member_symbol,get_genetree_member_symbol,tool,OrigeneMCP,mcp,ensembl,True,1,ROUTABLE - equivalent live public source available,True,
origenemcp.tool.get_go_slim,get_go_slim,tool,OrigeneMCP,mcp,chembl,True,1,ROUTABLE - equivalent live public source available,True,
origenemcp.tool.get_go_slim_id,get_go_slim_id,tool,OrigeneMCP,mcp,chembl,True,1,ROUTABLE - equivalent live public source available,True,
origenemcp.tool.get_go_slim_ids,get_go_slim_ids,tool,OrigeneMCP,mcp,chembl,True,1,ROUTABLE - equivalent live public source available,True,
origenemcp.tool.get_health_claims_by_drug_name,get_health_claims_by_drug_name,tool,OrigeneMCP,mcp,openfda,True,1,ROUTABLE - equivalent live public source available,True,
stella.tool.get_hpo_names,get_hpo_names,tool,STELLA,python,,False,0,MISSING_DEPS - third-party imports absent,False,
origenemcp.tool.get_inactive_ingredient_info_by_drug_name,get_inactive_ingredient_info_by_drug_name,tool,OrigeneMCP,mcp,openfda,True,1,ROUTABLE - equivalent live public source available,True,
origenemcp.tool.get_indications_by_drug_name,get_indications_by_drug_name,tool,OrigeneMCP,mcp,openfda;opentargets,True,2,ROUTABLE - equivalent live public source available,True,
origenemcp.tool.get_info_analysis,get_info_analysis,tool,OrigeneMCP,mcp,ensembl,True,1,ROUTABLE - equivalent live public source available,True,
origenemcp.tool.get_info_biotypes_groups,get_info_biotypes_groups,tool,OrigeneMCP,mcp,ensembl;clinicaltrials,True,2,ROUTABLE - equivalent live public source available,True,
origenemcp.tool.get_info_biotypes_name,get_info_biotypes_name,tool,OrigeneMCP,mcp,ensembl;clinicaltrials,True,2,ROUTABLE - equivalent live public source available,True,
origenemcp.tool.get_info_compara_methods,get_info_compara_methods,tool,OrigeneMCP,mcp,ensembl,True,1,ROUTABLE - equivalent live public source available,True,
origenemcp.tool.get_info_compara_species_sets,get_info_compara_species_sets,tool,OrigeneMCP,mcp,ensembl,True,1,ROUTABLE - equivalent live public source available,True,
origenemcp.tool.get_info_divisions,get_info_divisions,tool,OrigeneMCP,mcp,ensembl,True,1,ROUTABLE - equivalent live public source available,True,
origenemcp.tool.get_info_external_dbs,get_info_external_dbs,tool,OrigeneMCP,mcp,ensembl,True,1,ROUTABLE - equivalent live public source available,True,
origenemcp.tool.get_info_for_nursing_mothers_by_drug_name,get_info_for_nursing_mothers_by_drug_name,tool,OrigeneMCP,mcp,openfda,True,1,ROUTABLE - equivalent live public source available,True,
origenemcp.tool.get_info_on_consulting_doctor_pharmacist_for_drug_interactions_by_drug_name,get_info_on_consulting_doctor_pharmacist_for_drug_interactions_by_drug_name,tool,OrigeneMCP,mcp,openfda,True,1,ROUTABLE - equivalent live public source available,True,
origenemcp.tool.get_info_ping,get_info_ping,tool,OrigeneMCP,mcp,ensembl,True,1,ROUTABLE - equivalent live public source available,True,
origenemcp.tool.get_info_rest,get_info_rest,tool,OrigeneMCP,mcp,ensembl,True,1,ROUTABLE - equivalent live public source available,True,
origenemcp.tool.get_info_software,get_info_software,tool,OrigeneMCP,mcp,ensembl,True,1,ROUTABLE - equivalent live public source available,True,
origenemcp.tool.get_info_variation,get_info_variation,tool,OrigeneMCP,mcp,ensembl,True,1,ROUTABLE - equivalent live public source available,True,
origenemcp.tool.get_info_variation_consequence_types,get_info_variation_consequence_types,tool,OrigeneMCP,mcp,ensembl,True,1,ROUTABLE - equivalent live public source available,True,
origenemcp.tool.get_information_for_owners_or_caregivers_by_drug_name,get_information_for_owners_or_caregivers_by_drug_name,tool,OrigeneMCP,mcp,openfda,True,1,ROUTABLE - equivalent live public source available,True,
origenemcp.tool.get_ingredients_by_drug_name,get_ingredients_by_drug_name,tool,OrigeneMCP,mcp,openfda,True,1,ROUTABLE - equivalent live public source available,True,
origenemcp.tool.get_instructions_for_use_by_drug_name,get_instructions_for_use_by_drug_name,tool,OrigeneMCP,mcp,openfda,True,1,ROUTABLE - equivalent live public source available,True,
origenemcp.tool.get_iupac_name,get_iupac_name,tool,OrigeneMCP,mcp,pubchem,True,1,ROUTABLE - equivalent live public source available,True,
origenemcp.tool.get_joint_associated_diseases_by_hpo_id_list,get_joint_associated_diseases_by_HPO_ID_list,tool,OrigeneMCP,subprocess,,False,0,"NEEDS_UPSTREAM_CHECKOUT - federated, project not installed",False,
genomas.tool.get_known_related_genes,get_known_related_genes,tool,GenoMAS,python,,False,0,MISSING_DEPS - third-party imports absent,False,
origenemcp.tool.get_lab_test_interference_info_by_drug_name,get_lab_test_interference_info_by_drug_name,tool,OrigeneMCP,mcp,openfda,True,1,ROUTABLE - equivalent live public source available,True,
origenemcp.tool.get_lab_tests_by_drug_name,get_lab_tests_by_drug_name,tool,OrigeneMCP,mcp,openfda,True,1,ROUTABLE - equivalent live public source available,True,
origenemcp.tool.get_ld_pairwise,get_ld_pairwise,tool,OrigeneMCP,mcp,ensembl,True,1,ROUTABLE - equivalent live public source available,True,
crispr-gpt.tool.get_logger,get_logger,tool,CRISPR-GPT,subprocess,,False,0,"NEEDS_UPSTREAM_CHECKOUT - federated, project not installed",False,
origenemcp.tool.get_lookup_id,get_lookup_id,tool,OrigeneMCP,mcp,ensembl,True,1,ROUTABLE - equivalent live public source available,True,
origenemcp.tool.get_mechanism,get_mechanism,tool,OrigeneMCP,mcp,chembl,True,1,ROUTABLE - equivalent live public source available,True,
origenemcp.tool.get_mechanism_id,get_mechanism_id,tool,OrigeneMCP,mcp,chembl,True,1,ROUTABLE - equivalent live public source available,True,
origenemcp.tool.get_mechanism_ids,get_mechanism_ids,tool,OrigeneMCP,mcp,chembl,True,1,ROUTABLE - equivalent live public source available,True,
origenemcp.tool.get_mechanism_of_action_by_drug_name,get_mechanism_of_action_by_drug_name,tool,OrigeneMCP,mcp,openfda,True,1,ROUTABLE - equivalent live public source available,True,
origenemcp.tool.get_metabolism,get_metabolism,tool,OrigeneMCP,mcp,chembl,True,1,ROUTABLE - equivalent live public source available,True,
