component_id,name,kind,project,omics_type,backend,lifecycle_state,executable_now,blocking_category,blocking_reason,unblocking_action,license_spdx,integration_mode,n_missing_python,missing_python,commit,source_path
biomni.software.fastqc,fastqc,software,Biomni,general,none,UNAVAILABLE,False,"DECLARATIVE - specification only, no entrypoint",no execution backend declared (catalogue metadata only),"none possible - these are specifications for a host agent, not callables",Apache-2.0,vendor,0,,,Biomni/biomni/env_desc.py
biomni.software.fasttree,FastTree,software,Biomni,general,none,UNAVAILABLE,False,"DECLARATIVE - specification only, no entrypoint",no execution backend declared (catalogue metadata only),"none possible - these are specifications for a host agent, not callables",Apache-2.0,vendor,0,,,Biomni/biomni/env_desc.py
biomni.software.fcsparser,fcsparser,software,Biomni,general,none,UNAVAILABLE,False,"DECLARATIVE - specification only, no entrypoint",no execution backend declared (catalogue metadata only),"none possible - these are specifications for a host agent, not callables",Apache-2.0,vendor,0,,,Biomni/biomni/env_desc.py
biomni.software.flowio,FlowIO,software,Biomni,general,none,UNAVAILABLE,False,"DECLARATIVE - specification only, no entrypoint",no execution backend declared (catalogue metadata only),"none possible - these are specifications for a host agent, not callables",Apache-2.0,vendor,0,,,Biomni/biomni/env_desc.py
biomni.software.flowkit,flowkit,software,Biomni,general,none,UNAVAILABLE,False,"DECLARATIVE - specification only, no entrypoint",no execution backend declared (catalogue metadata only),"none possible - these are specifications for a host agent, not callables",Apache-2.0,vendor,0,,,Biomni/biomni/env_desc.py
biomni.software.flowutils,FlowUtils,software,Biomni,general,none,UNAVAILABLE,False,"DECLARATIVE - specification only, no entrypoint",no execution backend declared (catalogue metadata only),"none possible - these are specifications for a host agent, not callables",Apache-2.0,vendor,0,,,Biomni/biomni/env_desc.py
biomni.software.gcta64,gcta64,software,Biomni,general,none,UNAVAILABLE,False,"DECLARATIVE - specification only, no entrypoint",no execution backend declared (catalogue metadata only),"none possible - these are specifications for a host agent, not callables",Apache-2.0,vendor,0,,,Biomni/biomni/env_desc.py
biomni.software.gget,gget,software,Biomni,general,none,UNAVAILABLE,False,"DECLARATIVE - specification only, no entrypoint",no execution backend declared (catalogue metadata only),"none possible - these are specifications for a host agent, not callables",Apache-2.0,vendor,0,,,Biomni/biomni/env_desc.py
biomni.software.ggplot2,ggplot2,software,Biomni,general,none,UNAVAILABLE,False,"DECLARATIVE - specification only, no entrypoint",no execution backend declared (catalogue metadata only),"none possible - these are specifications for a host agent, not callables",Apache-2.0,vendor,0,,,Biomni/biomni/env_desc.py
biomni.software.googlesearch-python,googlesearch-python,software,Biomni,general,none,UNAVAILABLE,False,"DECLARATIVE - specification only, no entrypoint",no execution backend declared (catalogue metadata only),"none possible - these are specifications for a host agent, not callables",Apache-2.0,vendor,0,,,Biomni/biomni/env_desc.py
biomni.software.gseapy,gseapy,software,Biomni,general,none,UNAVAILABLE,False,"DECLARATIVE - specification only, no entrypoint",no execution backend declared (catalogue metadata only),"none possible - these are specifications for a host agent, not callables",Apache-2.0,vendor,0,,,Biomni/biomni/env_desc.py
biomni.software.h5py,h5py,software,Biomni,general,none,UNAVAILABLE,False,"DECLARATIVE - specification only, no entrypoint",no execution backend declared (catalogue metadata only),"none possible - these are specifications for a host agent, not callables",Apache-2.0,vendor,0,,,Biomni/biomni/env_desc.py
biomni.software.harmony,harmony,software,Biomni,scrnaseq,none,UNAVAILABLE,False,"DECLARATIVE - specification only, no entrypoint",no execution backend declared (catalogue metadata only),"none possible - these are specifications for a host agent, not callables",Apache-2.0,vendor,0,,,Biomni/biomni/env_desc.py
biomni.software.harmony-pytorch,harmony-pytorch,software,Biomni,scrnaseq,none,UNAVAILABLE,False,"DECLARATIVE - specification only, no entrypoint",no execution backend declared (catalogue metadata only),"none possible - these are specifications for a host agent, not callables",Apache-2.0,vendor,0,,,Biomni/biomni/env_desc.py
biomni.software.hmmlearn,hmmlearn,software,Biomni,general,none,UNAVAILABLE,False,"DECLARATIVE - specification only, no entrypoint",no execution backend declared (catalogue metadata only),"none possible - these are specifications for a host agent, not callables",Apache-2.0,vendor,0,,,Biomni/biomni/env_desc.py
biomni.software.homer,Homer,software,Biomni,general,none,UNAVAILABLE,False,"DECLARATIVE - specification only, no entrypoint",no execution backend declared (catalogue metadata only),"none possible - these are specifications for a host agent, not callables",Apache-2.0,vendor,0,,,Biomni/biomni/env_desc.py
biomni.software.hyperopt,hyperopt,software,Biomni,general,none,UNAVAILABLE,False,"DECLARATIVE - specification only, no entrypoint",no execution backend declared (catalogue metadata only),"none possible - these are specifications for a host agent, not callables",Apache-2.0,vendor,0,,,Biomni/biomni/env_desc.py
biomni.software.igraph,igraph,software,Biomni,general,none,UNAVAILABLE,False,"DECLARATIVE - specification only, no entrypoint",no execution backend declared (catalogue metadata only),"none possible - these are specifications for a host agent, not callables",Apache-2.0,vendor,0,,,Biomni/biomni/env_desc.py
biomni.software.iqtree2,iqtree2,software,Biomni,general,none,UNAVAILABLE,False,"DECLARATIVE - specification only, no entrypoint",no execution backend declared (catalogue metadata only),"none possible - these are specifications for a host agent, not callables",Apache-2.0,vendor,0,,,Biomni/biomni/env_desc.py
biomni.software.joblib,joblib,software,Biomni,general,none,UNAVAILABLE,False,"DECLARATIVE - specification only, no entrypoint",no execution backend declared (catalogue metadata only),"none possible - these are specifications for a host agent, not callables",Apache-2.0,vendor,0,,,Biomni/biomni/env_desc.py
biomni.software.lazyslide,lazyslide,software,Biomni,general,none,UNAVAILABLE,False,"DECLARATIVE - specification only, no entrypoint",no execution backend declared (catalogue metadata only),"none possible - these are specifications for a host agent, not callables",Apache-2.0,vendor,0,,,Biomni/biomni/env_desc.py
biomni.software.lifelines,lifelines,software,Biomni,general,none,UNAVAILABLE,False,"DECLARATIVE - specification only, no entrypoint",no execution backend declared (catalogue metadata only),"none possible - these are specifications for a host agent, not callables",Apache-2.0,vendor,0,,,Biomni/biomni/env_desc.py
biomni.software.limma,limma,software,Biomni,general,none,UNAVAILABLE,False,"DECLARATIVE - specification only, no entrypoint",no execution backend declared (catalogue metadata only),"none possible - these are specifications for a host agent, not callables",Apache-2.0,vendor,0,,,Biomni/biomni/env_desc.py
biomni.software.loompy,loompy,software,Biomni,general,none,UNAVAILABLE,False,"DECLARATIVE - specification only, no entrypoint",no execution backend declared (catalogue metadata only),"none possible - these are specifications for a host agent, not callables",Apache-2.0,vendor,0,,,Biomni/biomni/env_desc.py
biomni.software.macs2,macs2,software,Biomni,general,none,UNAVAILABLE,False,"DECLARATIVE - specification only, no entrypoint",no execution backend declared (catalogue metadata only),"none possible - these are specifications for a host agent, not callables",Apache-2.0,vendor,0,,,Biomni/biomni/env_desc.py
biomni.software.mafft,mafft,software,Biomni,general,none,UNAVAILABLE,False,"DECLARATIVE - specification only, no entrypoint",no execution backend declared (catalogue metadata only),"none possible - these are specifications for a host agent, not callables",Apache-2.0,vendor,0,,,Biomni/biomni/env_desc.py
biomni.software.mageck,mageck,software,Biomni,general,none,UNAVAILABLE,False,"DECLARATIVE - specification only, no entrypoint",no execution backend declared (catalogue metadata only),"none possible - these are specifications for a host agent, not callables",Apache-2.0,vendor,0,,,Biomni/biomni/env_desc.py
biomni.software.matplotlib,matplotlib,software,Biomni,general,none,UNAVAILABLE,False,"DECLARATIVE - specification only, no entrypoint",no execution backend declared (catalogue metadata only),"none possible - these are specifications for a host agent, not callables",Apache-2.0,vendor,0,,,Biomni/biomni/env_desc.py
biomni.software.matrix,Matrix,software,Biomni,general,none,UNAVAILABLE,False,"DECLARATIVE - specification only, no entrypoint",no execution backend declared (catalogue metadata only),"none possible - these are specifications for a host agent, not callables",Apache-2.0,vendor,0,,,Biomni/biomni/env_desc.py
biomni.software.msprime,msprime,software,Biomni,general,none,UNAVAILABLE,False,"DECLARATIVE - specification only, no entrypoint",no execution backend declared (catalogue metadata only),"none possible - these are specifications for a host agent, not callables",Apache-2.0,vendor,0,,,Biomni/biomni/env_desc.py
biomni.software.mudata,mudata,software,Biomni,scrnaseq,none,UNAVAILABLE,False,"DECLARATIVE - specification only, no entrypoint",no execution backend declared (catalogue metadata only),"none possible - these are specifications for a host agent, not callables",Apache-2.0,vendor,0,,,Biomni/biomni/env_desc.py
biomni.software.muscle,muscle,software,Biomni,general,none,UNAVAILABLE,False,"DECLARATIVE - specification only, no entrypoint",no execution backend declared (catalogue metadata only),"none possible - these are specifications for a host agent, not callables",Apache-2.0,vendor,0,,,Biomni/biomni/env_desc.py
biomni.software.nnunet,nnunet,software,Biomni,general,none,UNAVAILABLE,False,"DECLARATIVE - specification only, no entrypoint",no execution backend declared (catalogue metadata only),"none possible - these are specifications for a host agent, not callables",Apache-2.0,vendor,0,,,Biomni/biomni/env_desc.py
biomni.software.numpy,numpy,software,Biomni,general,none,UNAVAILABLE,False,"DECLARATIVE - specification only, no entrypoint",no execution backend declared (catalogue metadata only),"none possible - these are specifications for a host agent, not callables",Apache-2.0,vendor,0,,,Biomni/biomni/env_desc.py
biomni.software.openbabel,openbabel,software,Biomni,general,none,UNAVAILABLE,False,"DECLARATIVE - specification only, no entrypoint",no execution backend declared (catalogue metadata only),"none possible - these are specifications for a host agent, not callables",Apache-2.0,vendor,0,,,Biomni/biomni/env_desc.py
biomni.software.opencv-python,opencv-python,software,Biomni,general,none,UNAVAILABLE,False,"DECLARATIVE - specification only, no entrypoint",no execution backend declared (catalogue metadata only),"none possible - these are specifications for a host agent, not callables",Apache-2.0,vendor,0,,,Biomni/biomni/env_desc.py
biomni.software.openmm,openmm,software,Biomni,general,none,UNAVAILABLE,False,"DECLARATIVE - specification only, no entrypoint",no execution backend declared (catalogue metadata only),"none possible - these are specifications for a host agent, not callables",Apache-2.0,vendor,0,,,Biomni/biomni/env_desc.py
biomni.software.optlang,optlang,software,Biomni,general,none,UNAVAILABLE,False,"DECLARATIVE - specification only, no entrypoint",no execution backend declared (catalogue metadata only),"none possible - these are specifications for a host agent, not callables",Apache-2.0,vendor,0,,,Biomni/biomni/env_desc.py
biomni.software.pandas,pandas,software,Biomni,general,none,UNAVAILABLE,False,"DECLARATIVE - specification only, no entrypoint",no execution backend declared (catalogue metadata only),"none possible - these are specifications for a host agent, not callables",Apache-2.0,vendor,0,,,Biomni/biomni/env_desc.py
biomni.software.pdbfixer,pdbfixer,software,Biomni,general,none,UNAVAILABLE,False,"DECLARATIVE - specification only, no entrypoint",no execution backend declared (catalogue metadata only),"none possible - these are specifications for a host agent, not callables",Apache-2.0,vendor,0,,,Biomni/biomni/env_desc.py
biomni.software.plannotate,plannotate,software,Biomni,general,none,UNAVAILABLE,False,"DECLARATIVE - specification only, no entrypoint",no execution backend declared (catalogue metadata only),"none possible - these are specifications for a host agent, not callables",Apache-2.0,vendor,0,,,Biomni/biomni/env_desc.py
biomni.software.plink,plink,software,Biomni,general,none,UNAVAILABLE,False,"DECLARATIVE - specification only, no entrypoint",no execution backend declared (catalogue metadata only),"none possible - these are specifications for a host agent, not callables",Apache-2.0,vendor,0,,,Biomni/biomni/env_desc.py
biomni.software.plink2,plink2,software,Biomni,general,none,UNAVAILABLE,False,"DECLARATIVE - specification only, no entrypoint",no execution backend declared (catalogue metadata only),"none possible - these are specifications for a host agent, not callables",Apache-2.0,vendor,0,,,Biomni/biomni/env_desc.py
biomni.software.pybedtools,pybedtools,software,Biomni,general,none,UNAVAILABLE,False,"DECLARATIVE - specification only, no entrypoint",no execution backend declared (catalogue metadata only),"none possible - these are specifications for a host agent, not callables",Apache-2.0,vendor,0,,,Biomni/biomni/env_desc.py
biomni.software.pybigwig,pyBigWig,software,Biomni,general,none,UNAVAILABLE,False,"DECLARATIVE - specification only, no entrypoint",no execution backend declared (catalogue metadata only),"none possible - these are specifications for a host agent, not callables",Apache-2.0,vendor,0,,,Biomni/biomni/env_desc.py
biomni.software.pyfaidx,pyfaidx,software,Biomni,general,none,UNAVAILABLE,False,"DECLARATIVE - specification only, no entrypoint",no execution backend declared (catalogue metadata only),"none possible - these are specifications for a host agent, not callables",Apache-2.0,vendor,0,,,Biomni/biomni/env_desc.py
biomni.software.pykalman,pykalman,software,Biomni,general,none,UNAVAILABLE,False,"DECLARATIVE - specification only, no entrypoint",no execution backend declared (catalogue metadata only),"none possible - these are specifications for a host agent, not callables",Apache-2.0,vendor,0,,,Biomni/biomni/env_desc.py
biomni.software.pylabrobot,PyLabRobot,software,Biomni,general,none,UNAVAILABLE,False,"DECLARATIVE - specification only, no entrypoint",no execution backend declared (catalogue metadata only),"none possible - these are specifications for a host agent, not callables",Apache-2.0,vendor,0,,,Biomni/biomni/env_desc.py
biomni.software.pyliftover,pyliftover,software,Biomni,general,none,UNAVAILABLE,False,"DECLARATIVE - specification only, no entrypoint",no execution backend declared (catalogue metadata only),"none possible - these are specifications for a host agent, not callables",Apache-2.0,vendor,0,,,Biomni/biomni/env_desc.py
biomni.software.pymassspec,PyMassSpec,software,Biomni,proteomics,none,UNAVAILABLE,False,"DECLARATIVE - specification only, no entrypoint",no execution backend declared (catalogue metadata only),"none possible - these are specifications for a host agent, not callables",Apache-2.0,vendor,0,,,Biomni/biomni/env_desc.py
biomni.software.pymc3,pymc3,software,Biomni,general,none,UNAVAILABLE,False,"DECLARATIVE - specification only, no entrypoint",no execution backend declared (catalogue metadata only),"none possible - these are specifications for a host agent, not callables",Apache-2.0,vendor,0,,,Biomni/biomni/env_desc.py
biomni.software.pymed,pymed,software,Biomni,literature,none,UNAVAILABLE,False,"DECLARATIVE - specification only, no entrypoint",no execution backend declared (catalogue metadata only),"none possible - these are specifications for a host agent, not callables",Apache-2.0,vendor,0,,,Biomni/biomni/env_desc.py
biomni.software.pymzml,pymzml,software,Biomni,proteomics,none,UNAVAILABLE,False,"DECLARATIVE - specification only, no entrypoint",no execution backend declared (catalogue metadata only),"none possible - these are specifications for a host agent, not callables",Apache-2.0,vendor,0,,,Biomni/biomni/env_desc.py
biomni.software.pypdf2,PyPDF2,software,Biomni,general,none,UNAVAILABLE,False,"DECLARATIVE - specification only, no entrypoint",no execution backend declared (catalogue metadata only),"none possible - these are specifications for a host agent, not callables",Apache-2.0,vendor,0,,,Biomni/biomni/env_desc.py
biomni.software.pyranges,pyranges,software,Biomni,general,none,UNAVAILABLE,False,"DECLARATIVE - specification only, no entrypoint",no execution backend declared (catalogue metadata only),"none possible - these are specifications for a host agent, not callables",Apache-2.0,vendor,0,,,Biomni/biomni/env_desc.py
biomni.software.pysam,pysam,software,Biomni,wgs,none,UNAVAILABLE,False,"DECLARATIVE - specification only, no entrypoint",no execution backend declared (catalogue metadata only),"none possible - these are specifications for a host agent, not callables",Apache-2.0,vendor,0,,,Biomni/biomni/env_desc.py
biomni.software.pyscenic,pyscenic,software,Biomni,scrnaseq,none,UNAVAILABLE,False,"DECLARATIVE - specification only, no entrypoint",no execution backend declared (catalogue metadata only),"none possible - these are specifications for a host agent, not callables",Apache-2.0,vendor,0,,,Biomni/biomni/env_desc.py
biomni.software.pyscreener,pyscreener,software,Biomni,chemistry,none,UNAVAILABLE,False,"DECLARATIVE - specification only, no entrypoint",no execution backend declared (catalogue metadata only),"none possible - these are specifications for a host agent, not callables",Apache-2.0,vendor,0,,,Biomni/biomni/env_desc.py
biomni.software.pytdc,pytdc,software,Biomni,chemistry,none,UNAVAILABLE,False,"DECLARATIVE - specification only, no entrypoint",no execution backend declared (catalogue metadata only),"none possible - these are specifications for a host agent, not callables",Apache-2.0,vendor,0,,,Biomni/biomni/env_desc.py
biomni.software.python-libsbml,python-libsbml,software,Biomni,general,none,UNAVAILABLE,False,"DECLARATIVE - specification only, no entrypoint",no execution backend declared (catalogue metadata only),"none possible - these are specifications for a host agent, not callables",Apache-2.0,vendor,0,,,Biomni/biomni/env_desc.py
biomni.software.rdkit,rdkit,software,Biomni,chemistry,none,UNAVAILABLE,False,"DECLARATIVE - specification only, no entrypoint",no execution backend declared (catalogue metadata only),"none possible - these are specifications for a host agent, not callables",Apache-2.0,vendor,0,,,Biomni/biomni/env_desc.py
biomni.software.readr,readr,software,Biomni,general,none,UNAVAILABLE,False,"DECLARATIVE - specification only, no entrypoint",no execution backend declared (catalogue metadata only),"none possible - these are specifications for a host agent, not callables",Apache-2.0,vendor,0,,,Biomni/biomni/env_desc.py
biomni.software.reportlab,reportlab,software,Biomni,general,none,UNAVAILABLE,False,"DECLARATIVE - specification only, no entrypoint",no execution backend declared (catalogue metadata only),"none possible - these are specifications for a host agent, not callables",Apache-2.0,vendor,0,,,Biomni/biomni/env_desc.py
biomni.software.samtools,samtools,software,Biomni,general,none,UNAVAILABLE,False,"DECLARATIVE - specification only, no entrypoint",no execution backend declared (catalogue metadata only),"none possible - these are specifications for a host agent, not callables",Apache-2.0,vendor,0,,,Biomni/biomni/env_desc.py
biomni.software.scanpy,scanpy,software,Biomni,scrnaseq,none,UNAVAILABLE,False,"DECLARATIVE - specification only, no entrypoint",no execution backend declared (catalogue metadata only),"none possible - these are specifications for a host agent, not callables",Apache-2.0,vendor,0,,,Biomni/biomni/env_desc.py
biomni.software.scholarly,scholarly,software,Biomni,literature,none,UNAVAILABLE,False,"DECLARATIVE - specification only, no entrypoint",no execution backend declared (catalogue metadata only),"none possible - these are specifications for a host agent, not callables",Apache-2.0,vendor,0,,,Biomni/biomni/env_desc.py
biomni.software.scikit-bio,scikit-bio,software,Biomni,general,none,UNAVAILABLE,False,"DECLARATIVE - specification only, no entrypoint",no execution backend declared (catalogue metadata only),"none possible - these are specifications for a host agent, not callables",Apache-2.0,vendor,0,,,Biomni/biomni/env_desc.py
biomni.software.scikit-image,scikit-image,software,Biomni,general,none,UNAVAILABLE,False,"DECLARATIVE - specification only, no entrypoint",no execution backend declared (catalogue metadata only),"none possible - these are specifications for a host agent, not callables",Apache-2.0,vendor,0,,,Biomni/biomni/env_desc.py
biomni.software.scikit-learn,scikit-learn,software,Biomni,general,none,UNAVAILABLE,False,"DECLARATIVE - specification only, no entrypoint",no execution backend declared (catalogue metadata only),"none possible - these are specifications for a host agent, not callables",Apache-2.0,vendor,0,,,Biomni/biomni/env_desc.py
biomni.software.scipy,scipy,software,Biomni,general,none,UNAVAILABLE,False,"DECLARATIVE - specification only, no entrypoint",no execution backend declared (catalogue metadata only),"none possible - these are specifications for a host agent, not callables",Apache-2.0,vendor,0,,,Biomni/biomni/env_desc.py
biomni.software.scrublet,scrublet,software,Biomni,scrnaseq,none,UNAVAILABLE,False,"DECLARATIVE - specification only, no entrypoint",no execution backend declared (catalogue metadata only),"none possible - these are specifications for a host agent, not callables",Apache-2.0,vendor,0,,,Biomni/biomni/env_desc.py
biomni.software.scvelo,scvelo,software,Biomni,scrnaseq,none,UNAVAILABLE,False,"DECLARATIVE - specification only, no entrypoint",no execution backend declared (catalogue metadata only),"none possible - these are specifications for a host agent, not callables",Apache-2.0,vendor,0,,,Biomni/biomni/env_desc.py
biomni.software.seaborn,seaborn,software,Biomni,general,none,UNAVAILABLE,False,"DECLARATIVE - specification only, no entrypoint",no execution backend declared (catalogue metadata only),"none possible - these are specifications for a host agent, not callables",Apache-2.0,vendor,0,,,Biomni/biomni/env_desc.py
biomni.software.statsmodels,statsmodels,software,Biomni,general,none,UNAVAILABLE,False,"DECLARATIVE - specification only, no entrypoint",no execution backend declared (catalogue metadata only),"none possible - these are specifications for a host agent, not callables",Apache-2.0,vendor,0,,,Biomni/biomni/env_desc.py
biomni.software.stringr,stringr,software,Biomni,general,none,UNAVAILABLE,False,"DECLARATIVE - specification only, no entrypoint",no execution backend declared (catalogue metadata only),"none possible - these are specifications for a host agent, not callables",Apache-2.0,vendor,0,,,Biomni/biomni/env_desc.py
biomni.software.tidyr,tidyr,software,Biomni,general,none,UNAVAILABLE,False,"DECLARATIVE - specification only, no entrypoint",no execution backend declared (catalogue metadata only),"none possible - these are specifications for a host agent, not callables",Apache-2.0,vendor,0,,,Biomni/biomni/env_desc.py
biomni.software.tiledb,tiledb,software,Biomni,general,none,UNAVAILABLE,False,"DECLARATIVE - specification only, no entrypoint",no execution backend declared (catalogue metadata only),"none possible - these are specifications for a host agent, not callables",Apache-2.0,vendor,0,,,Biomni/biomni/env_desc.py
biomni.software.tiledbsoma,tiledbsoma,software,Biomni,general,none,UNAVAILABLE,False,"DECLARATIVE - specification only, no entrypoint",no execution backend declared (catalogue metadata only),"none possible - these are specifications for a host agent, not callables",Apache-2.0,vendor,0,,,Biomni/biomni/env_desc.py
biomni.software.tqdm,tqdm,software,Biomni,general,none,UNAVAILABLE,False,"DECLARATIVE - specification only, no entrypoint",no execution backend declared (catalogue metadata only),"none possible - these are specifications for a host agent, not callables",Apache-2.0,vendor,0,,,Biomni/biomni/env_desc.py
biomni.software.trackpy,trackpy,software,Biomni,general,none,UNAVAILABLE,False,"DECLARATIVE - specification only, no entrypoint",no execution backend declared (catalogue metadata only),"none possible - these are specifications for a host agent, not callables",Apache-2.0,vendor,0,,,Biomni/biomni/env_desc.py
biomni.software.trimmomatic,trimmomatic,software,Biomni,general,none,UNAVAILABLE,False,"DECLARATIVE - specification only, no entrypoint",no execution backend declared (catalogue metadata only),"none possible - these are specifications for a host agent, not callables",Apache-2.0,vendor,0,,,Biomni/biomni/env_desc.py
biomni.software.tskit,tskit,software,Biomni,general,none,UNAVAILABLE,False,"DECLARATIVE - specification only, no entrypoint",no execution backend declared (catalogue metadata only),"none possible - these are specifications for a host agent, not callables",Apache-2.0,vendor,0,,,Biomni/biomni/env_desc.py
biomni.software.umap-learn,umap-learn,software,Biomni,general,none,UNAVAILABLE,False,"DECLARATIVE - specification only, no entrypoint",no execution backend declared (catalogue metadata only),"none possible - these are specifications for a host agent, not callables",Apache-2.0,vendor,0,,,Biomni/biomni/env_desc.py
biomni.software.viennarna,viennarna,software,Biomni,general,none,UNAVAILABLE,False,"DECLARATIVE - specification only, no entrypoint",no execution backend declared (catalogue metadata only),"none possible - these are specifications for a host agent, not callables",Apache-2.0,vendor,0,,,Biomni/biomni/env_desc.py
biomni.software.vina,vina,software,Biomni,general,none,UNAVAILABLE,False,"DECLARATIVE - specification only, no entrypoint",no execution backend declared (catalogue metadata only),"none possible - these are specifications for a host agent, not callables",Apache-2.0,vendor,0,,,Biomni/biomni/env_desc.py
biomni.software.wgcna,WGCNA,software,Biomni,general,none,UNAVAILABLE,False,"DECLARATIVE - specification only, no entrypoint",no execution backend declared (catalogue metadata only),"none possible - these are specifications for a host agent, not callables",Apache-2.0,vendor,0,,,Biomni/biomni/env_desc.py
cellagent.agent_role.evaluator,Evaluator,agent_role,CellAgent,general,none,UNAVAILABLE,False,"DECLARATIVE - specification only, no entrypoint",no execution backend declared (catalogue metadata only),"none possible - these are specifications for a host agent, not callables",NONE,federated,0,,,CellAgent/src/evaluator.py
cellagent.agent_role.executor,Executor,agent_role,CellAgent,general,none,UNAVAILABLE,False,"DECLARATIVE - specification only, no entrypoint",no execution backend declared (catalogue metadata only),"none possible - these are specifications for a host agent, not callables",NONE,federated,0,,,CellAgent/src/executor.py
cellagent.agent_role.planner,Planner,agent_role,CellAgent,general,none,UNAVAILABLE,False,"DECLARATIVE - specification only, no entrypoint",no execution backend declared (catalogue metadata only),"none possible - these are specifications for a host agent, not callables",NONE,federated,0,,,CellAgent/src/planner.py
clawbio.skill.affinity-proteomics,affinity-proteomics,skill,ClawBio,proteomics,none,UNAVAILABLE,False,"DECLARATIVE - specification only, no entrypoint",no execution backend declared (catalogue metadata only),"none possible - these are specifications for a host agent, not callables",MIT,vendor,0,,,ClawBio/skills/affinity-proteomics/SKILL.md
clawbio.skill.analyze-fasta,analyze-fasta,skill,ClawBio,wgs,none,UNAVAILABLE,False,"DECLARATIVE - specification only, no entrypoint",no execution backend declared (catalogue metadata only),"none possible - these are specifications for a host agent, not callables",MIT,vendor,0,,,ClawBio/skills/analyze-fasta/SKILL.md
clawbio.skill.ancestry-risk-profiler,ancestry-risk-profiler,skill,ClawBio,wgs,none,UNAVAILABLE,False,"DECLARATIVE - specification only, no entrypoint",no execution backend declared (catalogue metadata only),"none possible - these are specifications for a host agent, not callables",MIT,vendor,0,,,ClawBio/skills/ancestry-risk-profiler/SKILL.md
clawbio.skill.archaic-introgression,archaic-introgression,skill,ClawBio,wgs,none,UNAVAILABLE,False,"DECLARATIVE - specification only, no entrypoint",no execution backend declared (catalogue metadata only),"none possible - these are specifications for a host agent, not callables",MIT,vendor,0,,,ClawBio/skills/archaic-introgression/SKILL.md
clawbio.skill.article-data-fetcher,article-data-fetcher,skill,ClawBio,wgs,none,UNAVAILABLE,False,"DECLARATIVE - specification only, no entrypoint",no execution backend declared (catalogue metadata only),"none possible - these are specifications for a host agent, not callables",MIT,vendor,0,,,ClawBio/skills/article-data-fetcher/SKILL.md
clawbio.skill.bgpt-mcp,bgpt-mcp,skill,ClawBio,literature,none,UNAVAILABLE,False,"DECLARATIVE - specification only, no entrypoint",no execution backend declared (catalogue metadata only),"none possible - these are specifications for a host agent, not callables",MIT,vendor,0,,,ClawBio/skills/bgpt-mcp/SKILL.md
clawbio.skill.bigquery-public,bigquery-public,skill,ClawBio,wgs,none,UNAVAILABLE,False,"DECLARATIVE - specification only, no entrypoint",no execution backend declared (catalogue metadata only),"none possible - these are specifications for a host agent, not callables",MIT,vendor,0,,,ClawBio/skills/bigquery-public/SKILL.md
clawbio.skill.bio-orchestrator,bio-orchestrator,skill,ClawBio,scrnaseq,none,UNAVAILABLE,False,"DECLARATIVE - specification only, no entrypoint",no execution backend declared (catalogue metadata only),"none possible - these are specifications for a host agent, not callables",MIT,vendor,0,,,ClawBio/skills/bio-orchestrator/SKILL.md
clawbio.skill.bioconductor-bridge,bioconductor-bridge,skill,ClawBio,scrnaseq,none,UNAVAILABLE,False,"DECLARATIVE - specification only, no entrypoint",no execution backend declared (catalogue metadata only),"none possible - these are specifications for a host agent, not callables",MIT,vendor,0,,,ClawBio/skills/bioconductor-bridge/SKILL.md
clawbio.skill.bioqc-mcp,bioqc-mcp,skill,ClawBio,scrnaseq,none,UNAVAILABLE,False,"DECLARATIVE - specification only, no entrypoint",no execution backend declared (catalogue metadata only),"none possible - these are specifications for a host agent, not callables",MIT,vendor,0,,,ClawBio/skills/bioqc-mcp/SKILL.md
clawbio.skill.busco-assessor,busco-assessor,skill,ClawBio,bulk_rnaseq,none,UNAVAILABLE,False,"DECLARATIVE - specification only, no entrypoint",no execution backend declared (catalogue metadata only),"none possible - these are specifications for a host agent, not callables",MIT,vendor,0,,,ClawBio/skills/busco-assessor/SKILL.md
clawbio.skill.cell-detection,cell-detection,skill,ClawBio,imaging,none,UNAVAILABLE,False,"DECLARATIVE - specification only, no entrypoint",no execution backend declared (catalogue metadata only),"none possible - these are specifications for a host agent, not callables",MIT,vendor,0,,,ClawBio/skills/cell-detection/SKILL.md
clawbio.skill.celltype-specificity-profiler,celltype-specificity-profiler,skill,ClawBio,scrnaseq,none,UNAVAILABLE,False,"DECLARATIVE - specification only, no entrypoint",no execution backend declared (catalogue metadata only),"none possible - these are specifications for a host agent, not callables",MIT,vendor,0,,,ClawBio/skills/celltype-specificity-profiler/SKILL.md
clawbio.skill.claw-ancestry-pca,claw-ancestry-pca,skill,ClawBio,wgs,none,UNAVAILABLE,False,"DECLARATIVE - specification only, no entrypoint",no execution backend declared (catalogue metadata only),"none possible - these are specifications for a host agent, not callables",MIT,vendor,0,,,ClawBio/skills/claw-ancestry-pca/SKILL.md
clawbio.skill.claw-metagenomics,claw-metagenomics,skill,ClawBio,wgs,none,UNAVAILABLE,False,"DECLARATIVE - specification only, no entrypoint",no execution backend declared (catalogue metadata only),"none possible - these are specifications for a host agent, not callables",MIT,vendor,0,,,ClawBio/skills/claw-metagenomics/SKILL.md
